tournament_id	capture_key	name	class	queue_priority	basis
25628	SS-25628	LMFPR Humberto Padrón, Primera División	core	1	G1:CORE взрослые мужские
25629	SS-25629	LMFPR Humberto Padrón, Segunda División	core	1	G1:CORE взрослые мужские
25630	SS-25630	Copa Corusso	core	1	G1:CORE взрослые мужские
25633	SS-25633	Altero.lv LIIGA	core	1	G1:CORE взрослые мужские
25635	SS-25635	Ligue2 Québec	core	1	G1:CORE взрослые мужские
25649	SS-25649	Ingwenyama Cup	core	1	G1:CORE взрослые мужские
25657	SS-25657	Legends Matches	show	9	C6:gender-unknown/esoccer/show
25736	SS-25736	Ligue3 Québec	core	1	G1:CORE взрослые мужские
25752	SS-25752	Maris Cup	core	1	G1:CORE взрослые мужские
25788	SS-25788	DFA Premier League	core	1	G1:CORE взрослые мужские
25846	SS-25846	ARFA Division 2 League	core	1	G1:CORE взрослые мужские
25865	SS-25865	Nigeria Federation Cup	core	1	G1:CORE взрослые мужские
25875	SS-25875	Samatta Cup	core	1	G1:CORE взрослые мужские
25902	SS-25902	Malawi Super League	core	1	G1:CORE взрослые мужские
25914	SS-25914	Kolmonen	core	1	C6:gender-unknown/no-marker
25989	SS-25989	Football West State League 1	core	1	G1:CORE взрослые мужские
25991	SS-25991	Kansallinen Ykkönen	women	9	G1:W женские/смешанные
26015	SS-26015	NSW League One	core	1	G1:CORE взрослые мужские
26016	SS-26016	South Australia State League 1	core	1	C6:gender-unknown/no-marker
26017	SS-26017	Capital Premier League	core	1	C6:gender-unknown/no-marker
26020	SS-26020	Western Australia State League 1	core	1	G1:CORE взрослые мужские
26023	SS-26023	Dali Dali 3.Līga	core	1	G1:CORE взрослые мужские
26051	SS-26051	Federation Cup	core	1	G1:CORE взрослые мужские
26059	SS-26059	Orange Cup	core	1	G1:CORE взрослые мужские
26119	SS-26119	Vietnam 2nd Division	core	1	G1:CORE взрослые мужские
26124	SS-26124	Iceland 4. deild	core	1	C6:gender-unknown/no-marker
26135	SS-26135	Northern Super League	women	9	G1:W женские/смешанные
26176	SS-26176	Primera A Tarija	core	1	G1:CORE взрослые мужские
26242	SS-26242	Primera A Beni	core	1	G1:CORE взрослые мужские
26248	SS-26248	Kurdistan Premier League	core	1	G1:CORE взрослые мужские
26249	SS-26249	Copa Espírito Santo	core	1	G1:CORE взрослые мужские
26272	SS-26272	All-Island Cup	women	9	G1:W женские/смешанные
26375	SS-26375	Championnat Scolaire	student	0	G1:1 студенческие
26376	SS-26376	Championnat Scolaire Féminin	women	9	C6:gender-unknown/women
26378	SS-26378	Interbarrios Chiquitos Pinar Apertura	amateur	9	G1:2 региональные/любительские
26379	SS-26379	Interbarrios Chiquitos Pinar Clausura	amateur	9	G1:2 региональные/любительские
26382	SS-26382	Queensland Premier League 2	core	1	C6:gender-unknown/no-marker
26397	SS-26397	Super Ligue	core	1	G1:CORE взрослые мужские
26405	SS-26405	Copa Master 30	amateur	9	G1:2 региональные/любительские
26482	SS-26482	Super League 2 Super Cup	core	1	C6:gender-unknown/no-marker
26498	SS-26498	Premijer Ženska Liga	women	9	G1:W женские/смешанные
26509	SS-26509	Copa Futuro Sub-20	youth	9	G1:6 молодёжь/резерв
26512	SS-26512	Myanmar National League Cup	core	1	G1:CORE взрослые мужские
26521	SS-26521	Kup BiH Žene	women	9	G1:W женские/смешанные
26624	SS-26624	Primera División de Santa Clara	core	1	G1:CORE взрослые мужские
26676	SS-26676	Syrian First Division	core	1	G1:CORE взрослые мужские
26680	SS-26680	1xCup	core	1	G1:CORE взрослые мужские
26682	SS-26682	Primera A Cochabamba	core	1	G1:CORE взрослые мужские
26693	SS-26693	Super Kup	core	1	C6:gender-unknown/no-marker
26697	SS-26697	Lesotho Premier League	core	1	G1:CORE взрослые мужские
26702	SS-26702	Oman FA Cup	core	1	G1:CORE взрослые мужские
26764	SS-26764	Pacific Coast Soccer League	core	1	G1:CORE взрослые мужские
26796	SS-26796	Coupe du Congo	core	1	G1:CORE взрослые мужские
26797	SS-26797	Amazonense, Série B	core	1	G1:CORE взрослые мужские
26798	SS-26798	Unity Cup	core	1	G1:CORE взрослые мужские
26905	SS-26905	Abuja All Stars International	show	9	G1:3 шоу/киберфутбол
26918	SS-26918	President Cup	core	1	G1:CORE взрослые мужские
26927	SS-26927	Campeon de Campeones Liga Expansion MX	core	1	C6:gender-unknown/no-marker
26929	SS-26929	Primera A Santa Cruz	core	1	G1:CORE взрослые мужские
26947	SS-26947	Primera C	core	1	G1:CORE взрослые мужские
26949	SS-26949	Micronesian Games	core	1	G1:CORE взрослые мужские
26954	SS-26954	Primera A La Paz	core	1	G1:CORE взрослые мужские
27031	SS-27031	CONIFA World Cup	core	1	G1:CORE взрослые мужские
27033	SS-27033	Kurdistan First Division	core	1	G1:CORE взрослые мужские
27042	SS-27042	NFCA Abeokuta South Coaches League	core	1	G1:CORE взрослые мужские
27058	SS-27058	CONIFA European Football Cup	core	1	G1:CORE взрослые мужские
27063	SS-27063	CONIFA Asia Cup	core	1	G1:CORE взрослые мужские
27108	SS-27108	Supercopa de Lima	core	1	G1:CORE взрослые мужские
27114	SS-27114	Primera A Chuquisaca	core	1	G1:CORE взрослые мужские
27145	SS-27145	Supercupa de Tineret	reserve	9	G1:6 молодёжь/резерв
27192	SS-27192	CONIFA Africa Cup	core	1	G1:CORE взрослые мужские
27197	SS-27197	Primera A Potosí	core	1	G1:CORE взрослые мужские
27206	SS-27206	Vitória CUP	core	1	G1:CORE взрослые мужские
27207	SS-27207	Primera A Oruro	core	1	G1:CORE взрослые мужские
27214	SS-27214	Primera A Pando	core	1	G1:CORE взрослые мужские
27216	SS-27216	Primera B Chuquisaca	core	1	G1:CORE взрослые мужские
27238	SS-27238	Uzbekistan Cup	core	1	G1:CORE взрослые мужские
27318	SS-27318	Primera B Tarija	core	1	G1:CORE взрослые мужские
27334	SS-27334	Primera B Santa Cruz	core	1	G1:CORE взрослые мужские
27354	SS-27354	Interprovinciales Pre Copa Simón Bolívar	core	1	G1:CORE взрослые мужские
27355	SS-27355	Viva World Cup	core	1	G1:CORE взрослые мужские
27384	SS-27384	Primera B Cochabamba	core	1	G1:CORE взрослые мужские
27398	SS-27398	Primera B Beni	core	1	G1:CORE взрослые мужские
27406	SS-27406	Primera B Oruro	core	1	G1:CORE взрослые мужские
27487	SS-27487	Primera B Potosí	core	1	G1:CORE взрослые мужские
27493	SS-27493	Primera B La Paz	core	1	G1:CORE взрослые мужские
27508	SS-27508	ERFA Division Three	core	1	G1:CORE взрослые мужские
27528	SS-27528	Fotbolti.net Cup	core	1	G1:CORE взрослые мужские
27536	SS-27536	NNL Super 8	core	1	G1:CORE взрослые мужские
27548	SS-27548	Ligue Haïtienne de Football	core	1	G1:CORE взрослые мужские
27549	SS-27549	Primera de Ascenso Cochabamba	core	1	G1:CORE взрослые мужские
27564	SS-27564	Ligue Saint-Pierre-et-Miquelon	core	1	G1:CORE взрослые мужские
27576	SS-27576	Intercolegios Lima Norte	student	0	G1:1 студенческие
27653	SS-27653	Segunda de Ascenso Cochabamba	core	1	G1:CORE взрослые мужские
27684	SS-27684	FIFI Wild Cup	core	1	G1:CORE взрослые мужские
27691	SS-27691	Tercera de Ascenso Cochabamba	core	1	G1:CORE взрослые мужские
27692	SS-27692	Primera de Ascenso Santa Cruz	core	1	G1:CORE взрослые мужские
27742	SS-27742	Mato-Grossense, 2ª Divisão	core	1	G1:CORE взрослые мужские
27787	SS-27787	Segunda División de Santa Clara	core	1	G1:CORE взрослые мужские
27789	SS-27789	Chatham Cup	core	1	C6:gender-unknown/no-marker
27792	SS-27792	Segunda de Ascenso Beni	core	1	G1:CORE взрослые мужские
27800	SS-27800	Segunda de Ascenso Santa Cruz	core	1	G1:CORE взрослые мужские
27802	SS-27802	Primera de Ascenso Tarija	core	1	G1:CORE взрослые мужские
27805	SS-27805	Segunda de Ascenso Tarija	core	1	G1:CORE взрослые мужские
27806	SS-27806	CONIFA Challenger Cup	core	1	G1:CORE взрослые мужские
27807	SS-27807	Al Balda Al Sayahi Cup	core	1	G1:CORE взрослые мужские
27810	SS-27810	Conifa Hungary Heritage Cup	core	1	G1:CORE взрослые мужские
27818	SS-27818	Conifa World Unity Cup	core	1	G1:CORE взрослые мужские
27819	SS-27819	Tercera de Ascenso Tarija	core	1	G1:CORE взрослые мужские
27825	SS-27825	Benedikt Fontana Cup	core	1	G1:CORE взрослые мужские
27836	SS-27836	Tercera de Ascenso Santa Cruz	core	1	G1:CORE взрослые мужские
27922	SS-27922	CONIFA South America Football Cup	core	1	G1:CORE взрослые мужские
27929	SS-27929	Copa de La Liga de Santa Clara	core	1	G1:CORE взрослые мужские
27946	SS-27946	Conifa Euro No Limits	core	1	G1:CORE взрослые мужские
27950	SS-27950	Trofeo Insubria	core	1	G1:CORE взрослые мужские
27952	SS-27952	Givova Trophy	core	1	G1:CORE взрослые мужские
27958	SS-27958	Copa Governo do Estado de Sergipe	core	1	G1:CORE взрослые мужские
27964	SS-27964	Copa CSANF	core	1	G1:CORE взрослые мужские
27970	SS-27970	Super Cup	core	1	C6:gender-unknown/no-marker
27972	SS-27972	Future Stars Challenge Cup	core	1	G1:CORE взрослые мужские
27976	SS-27976	Tynwald Hill Tournament	core	1	G1:CORE взрослые мужские
28021	SS-28021	Recopa	core	1	C6:gender-unknown/no-marker
28091	SS-28091	Super Ligue	core	1	G1:CORE взрослые мужские
28107	SS-28107	Copa Interamericana Mayor	core	1	G1:CORE взрослые мужские
28125	SS-28125	Wasimi Summer Soccer Championship	core	1	G1:CORE взрослые мужские
28126	SS-28126	Abeokuta South Coaches FA Cup	core	1	G1:CORE взрослые мужские
28133	SS-28133	Torneo Asociación	core	1	C6:gender-unknown/no-marker
28144	SS-28144	Nacional B	core	1	G1:CORE взрослые мужские
28153	SS-28153	National 1	core	1	C6:gender-unknown/no-marker
28157	SS-28157	Unilus League	core	1	G1:CORE взрослые мужские
28164	SS-28164	Primera de Ascenso La Paz	core	1	G1:CORE взрослые мужские
28165	SS-28165	Primera División de Ascenso	core	1	C6:gender-unknown/no-marker
28170	SS-28170	3. SNL	core	1	C6:gender-unknown/no-marker
28208	SS-28208	Acreano, Série B	core	1	G1:CORE взрослые мужские
28254	SS-28254	Ardal South League Cup	core	1	G1:CORE взрослые мужские
28263	SS-28263	Ardal North League Cup	core	1	G1:CORE взрослые мужские
28276	SS-28276	Division 1 Féminin	women	9	C6:gender-unknown/women
28279	SS-28279	Niamh Challenge Cup	core	1	G1:CORE взрослые мужские
28308	SS-28308	ASEAN Club Championship	core	1	G1:CORE взрослые мужские
28320	SS-28320	1. ŽFL	women	9	G1:W женские/смешанные
28350	SS-28350	Segunda de Ascenso La Paz	core	1	G1:CORE взрослые мужские
28362	SS-28362	Primera de Ascenso Chuquisaca	core	1	G1:CORE взрослые мужские
28367	SS-28367	Brasiliense, Série B	core	1	G1:CORE взрослые мужские
28368	SS-28368	Oyebode Cup	core	1	G1:CORE взрослые мужские
28375	SS-28375	Piala Sumbangsih	core	1	C6:gender-unknown/no-marker
28380	SS-28380	Tercera de Ascenso La Paz	core	1	G1:CORE взрослые мужские
28384	SS-28384	USL Super League	women	9	C6:gender-unknown/women
28472	SS-28472	Pepe Reyes Cup	core	1	C6:gender-unknown/no-marker
28476	SS-28476	D'Royal Off Season Football Tournament	core	1	G1:CORE взрослые мужские
28477	SS-28477	Dumankaya Cup	core	1	G1:CORE взрослые мужские
28479	SS-28479	Yemen First Division	core	1	G1:CORE взрослые мужские
28480	SS-28480	Pro Route League	core	1	G1:CORE взрослые мужские
28486	SS-28486	UNPO Cup	core	1	G1:CORE взрослые мужские
28528	SS-28528	Pacific Games	core	1	G1:CORE взрослые мужские
28530	SS-28530	U-Sports	student	0	G1:1 студенческие
28533	SS-28533	Wimbum Sports Tournament Yaounde	core	1	G1:CORE взрослые мужские
28549	SS-28549	Liga Luqueña	core	1	G1:CORE взрослые мужские
28555	SS-28555	Liga de Ascenso	core	1	C6:gender-unknown/no-marker
28564	SS-28564	WUFA World Series	core	1	G1:CORE взрослые мужские
28568	SS-28568	IPCT Tournament	core	1	G1:CORE взрослые мужские
28656	SS-28656	The Creative Championship League	core	1	G1:CORE взрослые мужские
28657	SS-28657	The Creative Championship Cup	core	1	G1:CORE взрослые мужские
28675	SS-28675	Atlantic Heritage Cup	core	1	G1:CORE взрослые мужские
28676	SS-28676	Copa Don Elias Mansur	core	1	G1:CORE взрослые мужские
28679	SS-28679	Primera C	core	1	G1:CORE взрослые мужские
28705	SS-28705	Yorkshire Cup	core	1	G1:CORE взрослые мужские
28716	SS-28716	Conifa World Cup, Qualification	core	1	G1:CORE взрослые мужские
28732	SS-28732	Mineiro, Segunda Divisao	core	1	C6:gender-unknown/no-marker
28736	SS-28736	Prost International Trophy	core	1	G1:CORE взрослые мужские
28748	SS-28748	CONIFA Exhibition Games	show	9	G1:3 шоу/киберфутбол
28750	SS-28750	Paranaense, 3ª Divisão	core	1	G1:CORE взрослые мужские
28755	SS-28755	Goiano, 3ª Divisão	core	1	G1:CORE взрослые мужские
28756	SS-28756	Taca FPF Paranaense	core	1	C6:gender-unknown/no-marker
28757	SS-28757	Carioca, Série B2	core	1	G1:CORE взрослые мужские
28832	SS-28832	N.F.-Board Exhibition Games	show	9	C6:gender-unknown/esoccer/show
28834	SS-28834	Outrigger Challenge Cup	core	1	G1:CORE взрослые мужские
28856	SS-28856	Segunda de Ascenso Chuquisaca	core	1	G1:CORE взрослые мужские
28858	SS-28858	CAFA Nations Cup	core	1	G1:CORE взрослые мужские
28867	SS-28867	Tercera de Ascenso Chuquisaca	core	1	C6:gender-unknown/no-marker
28869	SS-28869	FSN Betwinner Mini League	core	1	G1:CORE взрослые мужские
28877	SS-28877	Island Games	core	1	G1:CORE взрослые мужские
28878	SS-28878	Liga Nacional Sub-16	youth	9	G1:6 молодёжь/резерв
28890	SS-28890	Due Sicilies Cup	core	1	G1:CORE взрослые мужские
28896	SS-28896	Hong Kong League Cup	core	1	G1:CORE взрослые мужские
28908	SS-28908	Singapore Premier League 2	core	1	C6:gender-unknown/no-marker
28911	SS-28911	Supercopa de El Salvador	core	1	G1:CORE взрослые мужские
28913	SS-28913	Tajik Super Cup	core	1	G1:CORE взрослые мужские
28919	SS-28919	Kyrgyzstan Super Cup	core	1	G1:CORE взрослые мужские
28923	SS-28923	LPR Pro, Clausura	core	1	G1:CORE взрослые мужские
28924	SS-28924	LPR Pro, Apertura	core	1	G1:CORE взрослые мужские
28946	SS-28946	Primera B Pando	core	1	G1:CORE взрослые мужские
29010	SS-29010	Australian Championship	core	1	G1:CORE взрослые мужские
29018	SS-29018	Tournoi des 4	core	1	G1:CORE взрослые мужские
29030	SS-29030	Liga 3	core	1	G1:CORE взрослые мужские
29045	SS-29045	Division 2 Féminin	women	9	C6:gender-unknown/women
29071	SS-29071	La Coupe de l'Outre-Mer	core	1	G1:CORE взрослые мужские
29193	SS-29193	Ježek Cup	core	1	G1:CORE взрослые мужские
29218	SS-29218	Hong Kong Senior Shield	core	1	G1:CORE взрослые мужские
29224	SS-29224	Liga Limpeña	core	1	G1:CORE взрослые мужские
29245	SS-29245	Alh Kanka Football Competition	core	1	G1:CORE взрослые мужские
29326	SS-29326	Primera A Riberalta	core	1	G1:CORE взрослые мужские
29334	SS-29334	ABC Unity Cup	core	1	G1:CORE взрослые мужские
29340	SS-29340	Primera A Villa Montes	core	1	G1:CORE взрослые мужские
29357	SS-29357	Primera A Villazon	core	1	G1:CORE взрослые мужские
29369	SS-29369	FasoFoot Ligue 1	core	1	G1:CORE взрослые мужские
29371	SS-29371	Primera A Yacuiba	core	1	G1:CORE взрослые мужские
29380	SS-29380	Copa Paulino Alcantara	core	1	G1:CORE взрослые мужские
29382	SS-29382	Europeada	core	1	G1:CORE взрослые мужские
29400	SS-29400	National Foot 2	core	1	G1:CORE взрослые мужские
29412	SS-29412	Sergipano, Série A3	core	1	G1:CORE взрослые мужские
29414	SS-29414	Supertaca	core	1	G1:CORE взрослые мужские
29526	SS-29526	South West InterDivisional Cup	core	1	G1:CORE взрослые мужские
29536	SS-29536	Baller League US	show	9	G1:3 шоу/киберфутбол
29620	SS-29620	Primera de Ascenso Oruro	core	1	G1:CORE взрослые мужские
29859	SS-29859	Copa Maria Bonita	women	9	G1:W женские/смешанные
29860	SS-29860	Taça Cidade do Paulista	women	9	G1:W женские/смешанные
29892	SS-29892	FKF Kwale County League	amateur	9	G1:2 региональные/любительские
29899	SS-29899	Torneo Desarrollo de Talento Sub-15 2.0	youth	9	G1:6 молодёжь/резерв
29953	SS-29953	Lebanese Second Division	core	1	G1:CORE взрослые мужские
29961	SS-29961	GFA Cup	core	1	G1:CORE взрослые мужские
29963	SS-29963	GFA 1st Division KO	core	1	G1:CORE взрослые мужские
30059	SS-30059	Moldovan Liga 2	core	1	G1:CORE взрослые мужские
30081	SS-30081	Kadınlar 2. Ligi	women	9	G1:W женские/смешанные
30082	SS-30082	Kadınlar 3. Ligi	women	9	G1:W женские/смешанные
30084	SS-30084	Supercopa de Puerto Rico	core	1	G1:CORE взрослые мужские
30097	SS-30097	Ligue de Bangui	core	1	G1:CORE взрослые мужские
30119	SS-30119	Olubadan Cup	core	1	G1:CORE взрослые мужские
30185	SS-30185	USVI Premier League	core	1	G1:CORE взрослые мужские
30206	SS-30206	IFA Shield	core	1	G1:CORE взрослые мужские
30222	SS-30222	Inter-Regions UGB (CROUS)	core	1	G1:CORE взрослые мужские
30257	SS-30257	TFA 1st Division	core	1	G1:CORE взрослые мужские
30258	SS-30258	Kup FS opštine Inđija	core	1	G1:CORE взрослые мужские
30365	SS-30365	D1 Lonato	core	1	G1:CORE взрослые мужские
30404	SS-30404	FKF Nairobi East Regional League	amateur	9	G1:2 региональные/любительские
30412	SS-30412	Kings League MENA	show	9	G1:3 шоу/киберфутбол
30532	SS-30532	Copa Governador do Estado da Bahia	core	1	G1:CORE взрослые мужские
30559	SS-30559	Copa Caribe	core	1	G1:CORE взрослые мужские
30572	SS-30572	Tournoi de Presaison Interclub	core	1	G1:CORE взрослые мужские
30586	SS-30586	FKF Division One League	core	1	G1:CORE взрослые мужские
30691	SS-30691	Liga Giron	core	1	G1:CORE взрослые мужские
30843	SS-30843	-	esoccer	0	C6:gender-unknown/esoccer/show
30857	SS-30857	Senegal Ligue 2	core	1	G1:CORE взрослые мужские
30906	SS-30906	Isoko Super Cup	core	1	G1:CORE взрослые мужские
30941	SS-30941	Segunda de Ascenso Oruro	core	1	G1:CORE взрослые мужские
30965	SS-30965	Dames Ligue 1	women	9	G1:W женские/смешанные
31005	SS-31005	Tercera de Ascenso Oruro	core	1	G1:CORE взрослые мужские
31034	SS-31034	Jordan Shield Cup	core	1	G1:CORE взрослые мужские
31121	SS-31121	Reģionu kauss	core	1	G1:CORE взрослые мужские
31134	SS-31134	Kings Americas Cup	core	1	G1:CORE взрослые мужские
31225	SS-31225	CONCACAF W Championship qualification	women	9	G1:W женские/смешанные
31228	SS-31228	Aspidistra Radnorshire Cup	core	1	G1:CORE взрослые мужские
31232	SS-31232	Dhaka Senior Division League	core	1	G1:CORE взрослые мужские
31237	SS-31237	Super League	core	1	G1:CORE взрослые мужские
31245	SS-31245	CWFA Senior Cup	core	1	G1:CORE взрослые мужские
31300	SS-31300	NLO Cup	core	1	G1:CORE взрослые мужские
31346	SS-31346	Super Cup	core	1	G1:CORE взрослые мужские
31351	SS-31351	CUMSA Premier League	core	1	G1:CORE взрослые мужские
31364	SS-31364	Judith Chime's Championship	women	9	G1:W женские/смешанные
31370	SS-31370	D1 Djibouti	core	1	G1:CORE взрослые мужские
31393	SS-31393	ADAKLU FA Division 3	core	1	G1:CORE взрослые мужские
31439	SS-31439	Adepafa Futbol 11 Master 40	amateur	9	G1:2 региональные/любительские
31445	SS-31445	Guwahati Premier League	core	1	G1:CORE взрослые мужские
31453	SS-31453	WRFA Division Two	core	1	G1:CORE взрослые мужские
31523	SS-31523	FKF Western Regional League Zone A	amateur	9	G1:2 региональные/любительские
31524	SS-31524	FKF Western Regional League Zone B	amateur	9	G1:2 региональные/любительские
31525	SS-31525	FKF Western Regional League Zone C	amateur	9	G1:2 региональные/любительские
31534	SS-31534	BARFA Division Three League	core	1	G1:CORE взрослые мужские
31606	SS-31606	Copa Santarém	core	1	G1:CORE взрослые мужские
31624	SS-31624	World Sports Summit	show	9	G1:3 шоу/киберфутбол
31637	SS-31637	K5 League	core	1	G1:CORE взрослые мужские
31681	SS-31681	Naisten Kakkonen	women	9	G1:W женские/смешанные
31693	SS-31693	Linafoot Ligue 1	core	1	G1:CORE взрослые мужские
31709	SS-31709	Copa Amigos	core	1	G1:CORE взрослые мужские
31712	SS-31712	General Da’ud Cup	core	1	G1:CORE взрослые мужские
31754	SS-31754	Bengal Super League	core	1	G1:CORE взрослые мужские
31773	SS-31773	Ligue Inter Régions	core	1	G1:CORE взрослые мужские
31777	SS-31777	National Conference League	core	1	G1:CORE взрослые мужские
31832	SS-31832	Copa de La Liga	core	1	G1:CORE взрослые мужские
31838	SS-31838	Jiangsu Football City League	core	1	G1:CORE взрослые мужские
31850	SS-31850	Winter Tournament	core	1	G1:CORE взрослые мужские
31863	SS-31863	Copa Oeste	core	1	G1:CORE взрослые мужские
31872	SS-31872	Ziemas Kauss	women	9	G1:W женские/смешанные
31928	SS-31928	LIFGE	core	1	G1:CORE взрослые мужские
31930	SS-31930	OFC Pro League	core	1	G1:CORE взрослые мужские
32015	SS-32015	Yemen Second Division	core	1	G1:CORE взрослые мужские
32027	SS-32027	Queensland Premier League 3 Metro	core	1	G1:CORE взрослые мужские
32033	SS-32033	Zanzibar Cup	core	1	G1:CORE взрослые мужские
32036	SS-32036	Unilorin League	core	1	G1:CORE взрослые мужские
32049	SS-32049	Nepal National League	core	1	G1:CORE взрослые мужские
32070	SS-32070	South Australia State League 2	core	1	G1:CORE взрослые мужские
32078	SS-32078	Supercopa de Santa Clara	core	1	G1:CORE взрослые мужские
32085	SS-32085	OBOS Supercup	core	1	G1:CORE взрослые мужские
32089	SS-32089	FKF Western Regional League	amateur	9	G1:2 региональные/любительские
32144	SS-32144	K-League Super Cup	core	1	G1:CORE взрослые мужские
32152	SS-32152	Sieviešu Superkauss	women	9	G1:W женские/смешанные
32171	SS-32171	Castel Challenge Cup	core	1	G1:CORE взрослые мужские
32172	SS-32172	Rwanda Heroes' Cup	core	1	G1:CORE взрослые мужские
32176	SS-32176	Khalid Bin Hamad Cup	core	1	G1:CORE взрослые мужские
32193	SS-32193	1. Division	core	1	G1:CORE взрослые мужские
32194	SS-32194	Celtiis Ligue 2	core	1	G1:CORE взрослые мужские
32239	SS-32239	Liga Orange	core	1	G1:CORE взрослые мужские
32245	SS-32245	Cuba Campeonato Nacional	core	1	G1:CORE взрослые мужские
32263	SS-32263	National Challenge Cup	core	1	G1:CORE взрослые мужские
32274	SS-32274	Sudanese Premier League	core	1	G1:CORE взрослые мужские
32320	SS-32320	Coupe du Trône Féminine	women	9	C6:gender-unknown/women
32350	SS-32350	Liga Puerto Rico Pro	core	1	G1:CORE взрослые мужские
32354	SS-32354	SFA Super League	core	1	G1:CORE взрослые мужские
32371	SS-32371	Waterfalls League	core	1	G1:CORE взрослые мужские
32392	SS-32392	Coupe du Faso	core	1	G1:CORE взрослые мужские
32400	SS-32400	Liga Nacional de Candelaria	core	1	G1:CORE взрослые мужские
32435	SS-32435	Torneio Ribeiro Seguros	core	1	G1:CORE взрослые мужские
32524	SS-32524	Tunisian Ligue Régionale	amateur	9	G1:2 региональные/любительские
32529	SS-32529	Winter Cup	women	9	G1:W женские/смешанные
32547	SS-32547	ARFA Division 2 Middle League	core	1	G1:CORE взрослые мужские
32642	SS-32642	Copa Presidente	core	1	G1:CORE взрослые мужские
32656	SS-32656	Champions Cup	core	1	G1:CORE взрослые мужские
32659	SS-32659	Denso Challenge Cup Kariya	core	1	G1:CORE взрослые мужские
32668	SS-32668	AIMC League	core	1	G1:CORE взрослые мужские
32688	SS-32688	AIMC Cup	core	1	G1:CORE взрослые мужские
32725	SS-32725	SIFL HEBI Cup	core	1	G1:CORE взрослые мужские
32732	SS-32732	Ligue 2 Moorea	core	1	G1:CORE взрослые мужские
32734	SS-32734	Copa de la Liga	core	1	G1:CORE взрослые мужские
32770	SS-32770	Ligue Régionale de Football_Oran	amateur	9	G1:2 региональные/любительские
32793	SS-32793	Turkmenistan Cup	core	1	G1:CORE взрослые мужские
32800	SS-32800	Turkmenistan Super Cup	core	1	G1:CORE взрослые мужские
32807	SS-32807	Rwanda Peace Cup	core	1	G1:CORE взрослые мужские
32827	SS-32827	Hahn Australia Cup Western Australia Preliminary Rounds	core	1	G1:CORE взрослые мужские
32832	SS-32832	FIFA Series	core	1	G1:CORE взрослые мужские
33075	SS-33075	LaLiga Pinar Sub-20	youth	9	G1:6 молодёжь/резерв
33307	SS-33307	Livonia Cup	core	1	G1:CORE взрослые мужские
33487	SS-33487	Saint Lucía Premier League	core	1	G1:CORE взрослые мужские
33495	SS-33495	Copa Sul-Sudeste	core	1	G1:CORE взрослые мужские
33647	SS-33647	Segunda División Autónoma SCCR	core	1	G1:CORE взрослые мужские
33656	SS-33656	JFL Cup	core	1	G1:CORE взрослые мужские
33670	SS-33670	Championnat Raiatea-Tahaa	core	1	G1:CORE взрослые мужские
33674	SS-33674	United Premier Soccer League	core	1	G1:CORE взрослые мужские
33675	SS-33675	Federal Regional Championship	amateur	9	G1:2 региональные/любительские
33694	SS-33694	Queens League México	women	9	G1:W женские/смешанные
33698	SS-33698	Kategoria Superiore Femra	women	9	G1:W женские/смешанные
33702	SS-33702	First Division	core	1	G1:CORE взрослые мужские
33717	SS-33717	Oaustech Vice Chancellor Cup	core	1	G1:CORE взрослые мужские
33754	SS-33754	NRF League One	core	1	G1:CORE взрослые мужские
33813	SS-33813	Birim North Division 3 League	core	1	G1:CORE взрослые мужские
33838	SS-33838	Trophée Claude Chadet R3	core	1	G1:CORE взрослые мужские
33843	SS-33843	Segunda Liga	core	1	G1:CORE взрослые мужские
33868	SS-33868	MFA Cup	core	1	G1:CORE взрослые мужские
33893	SS-33893	South Sudan Cup	core	1	G1:CORE взрослые мужские
33894	SS-33894	Bonaire Eredivisie	core	1	G1:CORE взрослые мужские
33895	SS-33895	Kazakhstan 2nd Division	core	1	G1:CORE взрослые мужские
33932	SS-33932	GFF Elite League	core	1	G1:CORE взрослые мужские
33936	SS-33936	MFA Charity Shield	show	9	G1:3 шоу/киберфутбол
33938	SS-33938	Ligue Régionale de Football - Constantine, Régionale 1	amateur	9	G1:2 региональные/любительские
33939	SS-33939	Ligue Wilaya Football Skikda , Division Honneur	core	1	G1:CORE взрослые мужские
33951	SS-33951	4.Līga	core	1	G1:CORE взрослые мужские
33962	SS-33962	Federacion Regional 2012	amateur	9	G1:2 региональные/любительские
33973	SS-33973	UPSL SoCal North Divison 1	core	1	G1:CORE взрослые мужские
33974	SS-33974	Ivano-Frankivsk Region Championship	core	1	G1:CORE взрослые мужские
34007	SS-34007	Ligue 2 Régionale Sikasso	amateur	9	G1:2 региональные/любительские
34008	SS-34008	R1 Féminine	women	9	C6:gender-unknown/women
34009	SS-34009	Coupe de Martinique féminine	women	9	C6:gender-unknown/women
34068	SS-34068	Ligue Régionale de Football - Constantine, Régionale 2	amateur	9	G1:2 региональные/любительские
34072	SS-34072	Northern Territory Division 3	core	1	G1:CORE взрослые мужские
34081	SS-34081	Adun Soccer League	core	1	G1:CORE взрослые мужские
34093	SS-34093	Saint Lucia Super League	core	1	G1:CORE взрослые мужские
34096	SS-34096	Prairies Premier League	core	1	G1:CORE взрослые мужские
34126	SS-34126	Segunda Divisão	core	1	G1:CORE взрослые мужские
34133	SS-34133	India Delhi Premier League	core	1	G1:CORE взрослые мужские
